data-hora,chuva-horaria-mm,nivel-cm
25/03/2024 10:45:00,0.00,76.00
25/03/2024 10:30:00,0.00,76.00
25/03/2024 10:15:00,0.00,75.00
25/03/2024 10:00:00,0.00,75.00
25/03/2024 09:45:00,0.00,75.00
25/03/2024 09:30:00,0.00,75.00
25/03/2024 09:15:00,0.00,75.00
25/03/2024 09:00:00,0.00,74.00
25/03/2024 08:45:00,0.00,75.00
25/03/2024 08:30:00,0.00,75.00
25/03/2024 08:15:00,0.00,75.00
25/03/2024 08:00:00,0.00,75.00
25/03/2024 07:45:00,0.00,75.00
25/03/2024 07:30:00,0.00,74.00
25/03/2024 07:15:00,0.00,74.00
25/03/2024 07:00:00,0.00,75.00
25/03/2024 06:45:00,0.00,74.00
25/03/2024 06:30:00,0.00,74.00
25/03/2024 06:15:00,0.00,75.00
25/03/2024 06:00:00,0.00,75.00
25/03/2024 05:45:00,0.00,74.00
25/03/2024 05:30:00,0.00,75.00
25/03/2024 05:15:00,0.00,74.00
25/03/2024 05:00:00,0.00,74.00
25/03/2024 04:45:00,0.00,74.00
25/03/2024 04:30:00,0.00,75.00
25/03/2024 04:15:00,0.00,75.00
25/03/2024 04:00:00,0.00,75.00
25/03/2024 03:45:00,0.00,75.00
25/03/2024 03:30:00,0.00,74.00
25/03/2024 03:15:00,0.00,75.00
25/03/2024 03:00:00,0.00,75.00
25/03/2024 02:45:00,0.00,76.00
25/03/2024 02:30:00,0.00,76.00
25/03/2024 02:15:00,0.00,77.00
25/03/2024 02:00:00,0.00,77.00
25/03/2024 01:45:00,0.00,78.00
25/03/2024 01:30:00,0.00,78.00
25/03/2024 01:15:00,0.00,79.00
25/03/2024 01:00:00,0.00,79.00
25/03/2024 00:45:00,0.00,79.00
25/03/2024 00:30:00,0.00,80.00
25/03/2024 00:15:00,0.00,81.00
25/03/2024 00:00:00,0.00,81.00
24/03/2024 23:45:00,0.00,82.00
24/03/2024 23:30:00,0.00,82.00
24/03/2024 23:15:00,0.00,83.00
24/03/2024 23:00:00,0.00,83.00
24/03/2024 22:45:00,0.00,83.00
24/03/2024 22:30:00,0.00,84.00
24/03/2024 22:15:00,0.00,84.00
24/03/2024 22:00:00,0.00,85.00
24/03/2024 21:45:00,0.00,85.00
24/03/2024 21:30:00,0.00,85.00
24/03/2024 21:15:00,0.00,85.00
24/03/2024 21:00:00,0.00,85.00
24/03/2024 20:45:00,0.00,85.00
24/03/2024 20:30:00,0.00,85.00
24/03/2024 20:15:00,0.00,85.00
24/03/2024 20:00:00,0.00,85.00
24/03/2024 19:45:00,0.00,85.00
24/03/2024 19:30:00,0.00,84.00
24/03/2024 19:15:00,0.00,85.00
24/03/2024 19:00:00,0.00,84.00
24/03/2024 18:45:00,0.00,84.00
24/03/2024 18:30:00,0.00,84.00
24/03/2024 18:15:00,0.00,83.00
24/03/2024 18:00:00,0.00,83.00
24/03/2024 17:45:00,0.00,82.00
24/03/2024 17:30:00,0.00,82.00
24/03/2024 17:15:00,0.00,81.00
24/03/2024 17:00:00,0.00,80.00
24/03/2024 16:45:00,0.00,80.00
24/03/2024 16:30:00,0.00,79.00
24/03/2024 16:15:00,0.00,79.00
24/03/2024 16:00:00,0.00,79.00
24/03/2024 15:45:00,0.00,78.00
24/03/2024 15:30:00,0.00,77.00
24/03/2024 15:15:00,0.00,76.00
24/03/2024 15:00:00,0.00,75.00
24/03/2024 14:45:00,0.00,74.00
24/03/2024 14:30:00,0.00,73.00
24/03/2024 14:15:00,0.00,72.00
24/03/2024 14:00:00,0.00,71.00
24/03/2024 13:45:00,0.00,70.00
24/03/2024 13:30:00,0.00,68.00
24/03/2024 13:15:00,0.00,67.00
24/03/2024 13:00:00,0.00,66.00
24/03/2024 12:45:00,0.00,64.00
24/03/2024 12:30:00,0.00,63.00
24/03/2024 12:15:00,0.00,61.00
24/03/2024 12:00:00,0.00,60.00
24/03/2024 11:45:00,0.00,59.00
24/03/2024 11:30:00,0.00,59.00
24/03/2024 11:15:00,0.00,59.00
24/03/2024 11:00:00,0.00,59.00
24/03/2024 10:45:00,0.00,58.00
24/03/2024 10:30:00,0.00,58.00
24/03/2024 10:15:00,0.00,58.00
24/03/2024 10:00:00,0.00,58.00
24/03/2024 09:45:00,0.00,58.00
24/03/2024 09:30:00,0.00,58.00
24/03/2024 09:15:00,0.00,59.00
24/03/2024 09:00:00,0.00,59.00
24/03/2024 08:45:00,0.00,59.00
24/03/2024 08:30:00,0.00,59.00
24/03/2024 08:15:00,0.00,60.00
24/03/2024 08:00:00,0.00,60.00
24/03/2024 07:45:00,0.00,60.00
24/03/2024 07:30:00,0.00,60.00
24/03/2024 07:15:00,0.00,60.00
24/03/2024 07:00:00,0.00,60.00
24/03/2024 06:45:00,0.00,61.00
24/03/2024 06:30:00,0.00,61.00
24/03/2024 06:15:00,0.00,61.00
24/03/2024 06:00:00,0.00,62.00
24/03/2024 05:45:00,0.00,62.00
24/03/2024 05:30:00,0.00,62.00
24/03/2024 05:15:00,0.00,62.00
24/03/2024 05:00:00,0.00,63.00
24/03/2024 04:45:00,0.00,64.00
24/03/2024 04:30:00,0.00,64.00
24/03/2024 04:15:00,0.00,65.00
24/03/2024 04:00:00,0.00,65.00
24/03/2024 03:45:00,0.00,66.00
24/03/2024 03:30:00,0.00,65.00
24/03/2024 03:15:00,0.00,66.00
24/03/2024 03:00:00,0.00,66.00
24/03/2024 02:45:00,0.00,67.00
24/03/2024 02:30:00,0.00,68.00
24/03/2024 02:15:00,0.00,68.00
24/03/2024 02:00:00,0.00,69.00
24/03/2024 01:45:00,0.00,69.00
24/03/2024 01:30:00,0.00,70.00
24/03/2024 01:15:00,0.00,71.00
24/03/2024 01:00:00,0.00,71.00
24/03/2024 00:45:00,0.00,72.00
24/03/2024 00:30:00,0.00,73.00
24/03/2024 00:15:00,0.00,73.00
24/03/2024 00:00:00,0.00,74.00
23/03/2024 23:45:00,0.00,75.00
23/03/2024 23:30:00,0.00,76.00
23/03/2024 23:15:00,0.00,76.00
23/03/2024 23:00:00,0.00,77.00
23/03/2024 22:45:00,0.00,78.00
23/03/2024 22:30:00,0.00,79.00
23/03/2024 22:15:00,0.00,79.00
23/03/2024 22:00:00,0.00,80.00
23/03/2024 21:45:00,0.00,80.00
23/03/2024 21:30:00,0.00,80.00
23/03/2024 21:15:00,0.00,80.00
23/03/2024 21:00:00,0.00,81.00
23/03/2024 20:45:00,0.00,81.00
23/03/2024 20:30:00,0.00,81.00
23/03/2024 20:15:00,0.00,81.00
23/03/2024 20:00:00,0.00,81.00
23/03/2024 19:45:00,0.00,81.00
23/03/2024 19:30:00,0.00,82.00
23/03/2024 19:15:00,0.00,82.00
23/03/2024 19:00:00,0.00,82.00
23/03/2024 18:45:00,0.00,82.00
23/03/2024 18:30:00,0.00,82.00
23/03/2024 18:15:00,0.00,81.00
23/03/2024 18:00:00,0.00,81.00
23/03/2024 17:45:00,0.00,80.00
23/03/2024 17:30:00,0.00,80.00
23/03/2024 17:15:00,0.00,81.00
23/03/2024 17:00:00,0.00,81.00
23/03/2024 16:45:00,0.00,80.00
23/03/2024 16:30:00,0.00,80.00
23/03/2024 16:15:00,0.00,81.00
23/03/2024 16:00:00,0.00,80.00
23/03/2024 15:45:00,0.00,80.00
23/03/2024 15:30:00,0.00,78.00
23/03/2024 15:15:00,0.00,80.00
23/03/2024 15:00:00,0.00,81.00
23/03/2024 14:45:00,0.00,81.00
23/03/2024 14:30:00,0.00,81.00
23/03/2024 14:15:00,0.00,80.00
23/03/2024 14:00:00,0.00,80.00
23/03/2024 13:45:00,0.00,81.00
23/03/2024 13:30:00,0.00,80.00
23/03/2024 13:15:00,0.00,80.00
23/03/2024 13:00:00,0.00,82.00
23/03/2024 12:45:00,0.00,83.00
23/03/2024 12:30:00,0.00,83.00
23/03/2024 12:15:00,0.00,84.00
23/03/2024 12:00:00,0.00,85.00
23/03/2024 11:45:00,0.00,85.00
23/03/2024 11:30:00,0.00,85.00
23/03/2024 11:15:00,0.00,86.00
23/03/2024 11:00:00,0.00,87.00
23/03/2024 10:45:00,0.00,87.00
23/03/2024 10:30:00,0.00,87.00
23/03/2024 10:15:00,0.00,88.00
23/03/2024 10:00:00,0.00,88.00
23/03/2024 09:45:00,0.00,89.00
23/03/2024 09:30:00,0.00,90.00
23/03/2024 09:15:00,0.00,90.00
23/03/2024 09:00:00,0.00,90.00
23/03/2024 08:45:00,0.00,91.00
23/03/2024 08:30:00,0.00,92.00
23/03/2024 08:15:00,0.00,92.00
23/03/2024 08:00:00,0.00,92.00
23/03/2024 07:45:00,0.00,92.00
23/03/2024 07:30:00,0.00,92.00
23/03/2024 07:15:00,0.00,93.00
23/03/2024 07:00:00,0.00,94.00
23/03/2024 06:45:00,0.00,94.00
23/03/2024 06:30:00,0.00,95.00
23/03/2024 06:15:00,0.00,96.00
23/03/2024 06:00:00,0.00,96.00
23/03/2024 05:45:00,0.00,97.00
23/03/2024 05:30:00,0.00,97.00
23/03/2024 05:15:00,0.00,98.00
23/03/2024 05:00:00,0.00,98.00
23/03/2024 04:45:00,0.00,99.00
23/03/2024 04:30:00,0.00,99.00
23/03/2024 04:15:00,0.00,100.00
23/03/2024 04:00:00,0.00,100.00
23/03/2024 03:45:00,0.00,101.00
23/03/2024 03:30:00,0.00,101.00
23/03/2024 03:15:00,0.00,102.00
23/03/2024 03:00:00,0.00,103.00
23/03/2024 02:45:00,0.00,103.00
23/03/2024 02:30:00,0.00,103.00
23/03/2024 02:15:00,0.00,104.00
23/03/2024 02:00:00,0.00,104.00
23/03/2024 01:45:00,0.00,104.00
23/03/2024 01:30:00,0.00,105.00
23/03/2024 01:15:00,0.00,105.00
23/03/2024 01:00:00,0.00,105.00
23/03/2024 00:45:00,0.00,105.00
23/03/2024 00:30:00,0.00,106.00
23/03/2024 00:15:00,0.00,106.00
23/03/2024 00:00:00,0.00,106.00
22/03/2024 23:45:00,0.00,107.00
22/03/2024 23:30:00,0.00,107.00
22/03/2024 23:15:00,0.00,107.00
22/03/2024 23:00:00,0.00,107.00
22/03/2024 22:45:00,0.00,107.00
22/03/2024 22:30:00,0.00,107.00
22/03/2024 22:15:00,0.00,106.00
22/03/2024 22:00:00,0.00,107.00
22/03/2024 21:45:00,0.00,106.00
22/03/2024 21:30:00,0.00,106.00
22/03/2024 21:15:00,0.00,105.00
22/03/2024 21:00:00,0.00,105.00
22/03/2024 20:45:00,0.00,105.00
22/03/2024 20:30:00,0.00,105.00
22/03/2024 20:15:00,0.00,105.00
22/03/2024 20:00:00,0.00,105.00
22/03/2024 19:45:00,0.00,105.00
22/03/2024 19:30:00,0.00,104.00
22/03/2024 19:15:00,0.00,104.00
22/03/2024 19:00:00,0.00,104.00
22/03/2024 18:45:00,0.00,103.00
22/03/2024 18:30:00,0.00,102.00
22/03/2024 18:15:00,0.00,102.00
22/03/2024 18:00:00,0.00,101.00
22/03/2024 17:45:00,0.00,101.00
22/03/2024 17:30:00,0.00,100.00
22/03/2024 17:15:00,0.00,100.00
22/03/2024 17:00:00,0.00,99.00
22/03/2024 16:45:00,0.00,99.00
22/03/2024 16:30:00,0.00,99.00
22/03/2024 16:15:00,0.00,100.00
22/03/2024 16:00:00,0.00,100.00
22/03/2024 15:45:00,0.00,100.00
22/03/2024 15:30:00,0.00,100.00
22/03/2024 15:15:00,0.00,100.00
22/03/2024 15:00:00,0.00,100.00
22/03/2024 14:45:00,0.00,100.00
22/03/2024 14:30:00,0.00,100.00
22/03/2024 14:15:00,0.00,100.00
22/03/2024 14:00:00,0.00,99.00
22/03/2024 13:45:00,0.00,100.00
22/03/2024 13:30:00,0.00,99.00
22/03/2024 13:15:00,0.00,100.00
22/03/2024 13:00:00,0.00,100.00
22/03/2024 12:45:00,0.00,100.00
22/03/2024 12:30:00,0.00,101.00
22/03/2024 12:15:00,0.00,102.00
22/03/2024 12:00:00,0.00,102.00
22/03/2024 11:45:00,0.00,102.00
22/03/2024 11:30:00,0.00,103.00
22/03/2024 11:15:00,0.00,103.00
22/03/2024 11:00:00,0.00,104.00
22/03/2024 10:45:00,0.00,104.00
22/03/2024 10:30:00,0.00,105.00
22/03/2024 10:15:00,0.00,106.00
22/03/2024 10:00:00,0.00,106.00
22/03/2024 09:45:00,0.00,106.00
22/03/2024 09:30:00,0.00,107.00
22/03/2024 09:15:00,0.00,107.00
22/03/2024 09:00:00,0.00,108.00
22/03/2024 08:45:00,0.00,108.00
22/03/2024 08:30:00,0.00,109.00
22/03/2024 08:15:00,0.00,109.00
22/03/2024 08:00:00,0.00,110.00
22/03/2024 07:45:00,0.00,110.00
22/03/2024 07:30:00,0.00,111.00
22/03/2024 07:15:00,0.00,112.00
22/03/2024 07:00:00,0.00,112.00
22/03/2024 06:45:00,0.00,113.00
22/03/2024 06:30:00,0.00,114.00
22/03/2024 06:15:00,0.00,114.00
22/03/2024 06:00:00,0.00,115.00
22/03/2024 05:45:00,0.00,116.00
22/03/2024 05:30:00,0.00,117.00
22/03/2024 05:15:00,0.00,117.00
22/03/2024 05:00:00,0.00,118.00
22/03/2024 04:45:00,0.00,119.00
22/03/2024 04:30:00,0.00,120.00
22/03/2024 04:15:00,0.00,121.00
22/03/2024 04:00:00,0.00,122.00
22/03/2024 03:45:00,0.00,123.00
22/03/2024 03:30:00,0.00,124.00
22/03/2024 03:15:00,0.00,124.00
22/03/2024 03:00:00,0.00,125.00
22/03/2024 02:45:00,0.00,126.00
22/03/2024 02:30:00,0.00,127.00
22/03/2024 02:15:00,0.00,127.00
22/03/2024 02:00:00,0.00,128.00
22/03/2024 01:45:00,0.00,129.00
22/03/2024 01:30:00,0.00,130.00
22/03/2024 01:15:00,0.00,130.00
22/03/2024 01:00:00,0.00,131.00
22/03/2024 00:45:00,0.00,131.00
22/03/2024 00:30:00,0.00,131.00
22/03/2024 00:15:00,0.00,131.00
22/03/2024 00:00:00,0.00,129.00
21/03/2024 23:45:00,0.00,129.00
21/03/2024 23:30:00,0.00,129.00
21/03/2024 23:15:00,0.00,127.00
21/03/2024 23:00:00,0.00,126.00
21/03/2024 22:45:00,0.00,125.00
21/03/2024 22:30:00,0.00,125.00
21/03/2024 22:15:00,0.00,124.00
21/03/2024 22:00:00,0.00,123.00
21/03/2024 21:45:00,0.00,123.00
21/03/2024 21:30:00,0.00,123.00
21/03/2024 21:15:00,0.00,123.00
21/03/2024 21:00:00,0.00,123.00
21/03/2024 20:45:00,0.00,122.00
21/03/2024 20:30:00,0.00,122.00
21/03/2024 20:15:00,0.00,123.00
21/03/2024 20:00:00,0.00,123.00
21/03/2024 19:45:00,0.00,122.00
21/03/2024 19:30:00,0.00,120.00
21/03/2024 19:15:00,0.00,119.00
21/03/2024 19:00:00,0.00,117.00
21/03/2024 18:45:00,0.00,114.00
21/03/2024 18:30:00,0.00,112.00
21/03/2024 18:15:00,0.00,109.00
21/03/2024 18:00:00,0.00,107.00
21/03/2024 17:45:00,0.00,106.00
21/03/2024 17:30:00,0.00,104.00
21/03/2024 17:15:00,0.00,101.00
21/03/2024 17:00:00,0.40,98.00
21/03/2024 16:45:00,1.20,93.00
21/03/2024 16:30:00,0.60,89.00
21/03/2024 16:15:00,0.00,87.00
21/03/2024 16:00:00,0.00,86.00
21/03/2024 15:45:00,0.00,87.00
21/03/2024 15:30:00,0.00,88.00
21/03/2024 15:15:00,0.00,88.00
21/03/2024 15:00:00,0.00,90.00
21/03/2024 14:45:00,0.00,91.00
21/03/2024 14:30:00,0.00,91.00
21/03/2024 14:15:00,0.00,93.00
21/03/2024 14:00:00,0.00,93.00
21/03/2024 13:45:00,0.00,93.00
21/03/2024 13:30:00,0.00,93.00
21/03/2024 13:15:00,0.00,92.00
21/03/2024 13:00:00,0.00,90.00
21/03/2024 12:45:00,0.00,89.00
21/03/2024 12:30:00,0.00,88.00
21/03/2024 12:15:00,0.00,86.00
21/03/2024 12:00:00,0.00,86.00
21/03/2024 11:45:00,0.00,86.00
21/03/2024 11:30:00,0.00,85.00
21/03/2024 11:15:00,0.00,86.00
21/03/2024 11:00:00,0.00,85.00
21/03/2024 10:45:00,0.00,86.00
21/03/2024 10:30:00,0.00,86.00
21/03/2024 10:15:00,0.00,86.00
21/03/2024 10:00:00,0.00,86.00
21/03/2024 09:45:00,0.00,85.00
21/03/2024 09:30:00,0.00,82.00
21/03/2024 09:15:00,0.00,80.00
21/03/2024 09:00:00,0.20,77.00
21/03/2024 08:45:00,0.00,73.00
21/03/2024 08:30:00,0.00,69.00
21/03/2024 08:15:00,0.00,69.00
21/03/2024 08:00:00,0.00,70.00
21/03/2024 07:45:00,0.60,72.00
21/03/2024 07:30:00,0.60,77.00
21/03/2024 07:15:00,0.40,77.00
21/03/2024 07:00:00,0.00,84.00
21/03/2024 06:45:00,0.00,85.00
21/03/2024 06:30:00,0.00,89.00
21/03/2024 06:15:00,0.00,82.00
21/03/2024 06:00:00,0.00,78.00
21/03/2024 05:45:00,1.60,71.00
21/03/2024 05:30:00,3.60,74.00
21/03/2024 05:15:00,5.40,64.00
21/03/2024 05:00:00,0.20,59.00
21/03/2024 04:45:00,0.00,61.00
21/03/2024 04:30:00,0.00,61.00
21/03/2024 04:15:00,0.00,63.00
21/03/2024 04:00:00,0.00,64.00
21/03/2024 03:45:00,0.00,64.00
21/03/2024 03:30:00,0.00,64.00
21/03/2024 03:15:00,0.00,65.00
21/03/2024 03:00:00,0.00,65.00
21/03/2024 02:45:00,0.00,65.00
21/03/2024 02:30:00,0.00,66.00
21/03/2024 02:15:00,0.00,66.00
21/03/2024 02:00:00,0.00,67.00
21/03/2024 01:45:00,0.00,68.00
21/03/2024 01:30:00,0.00,69.00
21/03/2024 01:15:00,0.00,69.00
21/03/2024 01:00:00,0.00,69.00
21/03/2024 00:45:00,0.00,69.00
21/03/2024 00:30:00,0.00,70.00
21/03/2024 00:15:00,0.00,70.00
21/03/2024 00:00:00,0.00,71.00
20/03/2024 23:45:00,0.00,71.00
20/03/2024 23:30:00,0.00,72.00
20/03/2024 23:15:00,0.00,73.00
20/03/2024 23:00:00,0.00,73.00
20/03/2024 22:45:00,0.00,73.00
20/03/2024 22:30:00,0.00,74.00
20/03/2024 22:15:00,0.00,75.00
20/03/2024 22:00:00,0.00,76.00
20/03/2024 21:45:00,0.00,75.00
20/03/2024 21:30:00,0.00,75.00
20/03/2024 21:15:00,0.20,75.00
20/03/2024 21:00:00,0.00,76.00
20/03/2024 20:45:00,0.00,77.00
20/03/2024 20:30:00,0.00,77.00
20/03/2024 20:15:00,0.00,77.00
20/03/2024 20:00:00,0.00,77.00
20/03/2024 19:45:00,0.00,76.00
20/03/2024 19:30:00,0.00,76.00
20/03/2024 19:15:00,0.00,75.00
20/03/2024 19:00:00,0.00,74.00
20/03/2024 18:45:00,0.00,74.00
20/03/2024 18:30:00,0.00,73.00
20/03/2024 18:15:00,0.00,72.00
20/03/2024 18:00:00,0.00,72.00
20/03/2024 17:45:00,0.00,72.00
20/03/2024 17:30:00,0.00,71.00
20/03/2024 17:15:00,0.00,70.00
20/03/2024 17:00:00,0.00,70.00
20/03/2024 16:45:00,0.00,69.00
20/03/2024 16:30:00,0.00,69.00
20/03/2024 16:15:00,0.00,68.00
20/03/2024 16:00:00,0.00,69.00
20/03/2024 15:45:00,0.00,68.00
20/03/2024 15:30:00,0.00,67.00
20/03/2024 15:15:00,0.00,67.00
20/03/2024 15:00:00,0.00,67.00
20/03/2024 14:45:00,0.00,66.00
20/03/2024 14:30:00,0.00,66.00
20/03/2024 14:15:00,0.00,65.00
20/03/2024 14:00:00,0.00,66.00
20/03/2024 13:45:00,0.00,64.00
20/03/2024 13:30:00,0.00,64.00
20/03/2024 13:15:00,0.00,63.00
20/03/2024 13:00:00,0.00,62.00
20/03/2024 12:45:00,0.00,61.00
20/03/2024 12:30:00,0.00,60.00
20/03/2024 12:15:00,0.00,59.00
20/03/2024 12:00:00,0.00,60.00
20/03/2024 11:45:00,0.00,59.00
20/03/2024 11:30:00,0.00,60.00
20/03/2024 11:15:00,0.00,60.00
20/03/2024 11:00:00,0.00,60.00
20/03/2024 10:45:00,0.00,61.00
20/03/2024 10:30:00,0.00,61.00
20/03/2024 10:15:00,0.00,61.00
20/03/2024 10:00:00,0.00,62.00
20/03/2024 09:45:00,0.00,62.00
20/03/2024 09:30:00,0.00,62.00
20/03/2024 09:15:00,0.00,62.00
20/03/2024 09:00:00,0.00,63.00
20/03/2024 08:45:00,0.00,63.00
20/03/2024 08:30:00,0.00,64.00
20/03/2024 08:15:00,0.00,64.00
20/03/2024 08:00:00,0.00,65.00
20/03/2024 07:45:00,0.00,65.00
20/03/2024 07:30:00,0.00,65.00
20/03/2024 07:15:00,0.00,65.00
20/03/2024 07:00:00,0.00,65.00
20/03/2024 06:45:00,0.00,66.00
20/03/2024 06:30:00,0.00,66.00
20/03/2024 06:15:00,0.00,67.00
20/03/2024 06:00:00,0.00,68.00
20/03/2024 05:45:00,0.00,68.00
20/03/2024 05:30:00,0.00,68.00
20/03/2024 05:15:00,0.00,68.00
20/03/2024 05:00:00,0.00,69.00
20/03/2024 04:45:00,0.00,69.00
20/03/2024 04:30:00,0.00,69.00
20/03/2024 04:15:00,0.00,70.00
20/03/2024 04:00:00,0.00,70.00
20/03/2024 03:45:00,0.00,69.00
20/03/2024 03:30:00,0.00,70.00
20/03/2024 03:15:00,0.00,71.00
20/03/2024 03:00:00,0.00,71.00
20/03/2024 02:45:00,0.00,72.00
20/03/2024 02:30:00,0.00,72.00
20/03/2024 02:15:00,0.00,73.00
20/03/2024 02:00:00,0.00,74.00
20/03/2024 01:45:00,0.00,74.00
20/03/2024 01:30:00,0.00,75.00
20/03/2024 01:15:00,0.00,75.00
20/03/2024 01:00:00,0.00,75.00
20/03/2024 00:45:00,0.00,76.00
20/03/2024 00:30:00,0.00,76.00
20/03/2024 00:15:00,0.00,76.00
20/03/2024 00:00:00,0.00,76.00
19/03/2024 23:45:00,0.00,75.00
19/03/2024 23:30:00,0.00,75.00
19/03/2024 23:15:00,0.00,75.00
19/03/2024 23:00:00,0.00,75.00
19/03/2024 22:45:00,0.00,76.00
19/03/2024 22:30:00,0.00,76.00
19/03/2024 22:15:00,0.00,76.00
19/03/2024 22:00:00,0.00,76.00
19/03/2024 21:45:00,0.00,77.00
19/03/2024 21:30:00,0.00,78.00
19/03/2024 21:15:00,0.00,78.00
19/03/2024 21:00:00,0.00,78.00
19/03/2024 20:45:00,0.00,79.00
19/03/2024 20:30:00,0.00,79.00
19/03/2024 20:15:00,0.00,79.00
19/03/2024 20:00:00,0.00,79.00
19/03/2024 19:45:00,0.00,80.00
19/03/2024 19:30:00,0.00,80.00
19/03/2024 19:15:00,0.00,80.00
19/03/2024 19:00:00,0.00,80.00
19/03/2024 18:45:00,0.00,80.00
19/03/2024 18:30:00,0.00,82.00
19/03/2024 18:15:00,0.00,82.00
19/03/2024 18:00:00,0.00,83.00
19/03/2024 17:45:00,0.00,83.00
19/03/2024 17:30:00,0.00,83.00
19/03/2024 17:15:00,0.00,83.00
19/03/2024 17:00:00,0.00,84.00
19/03/2024 16:45:00,0.00,83.00
19/03/2024 16:30:00,0.00,83.00
19/03/2024 16:15:00,0.00,83.00
19/03/2024 16:00:00,0.00,82.00
19/03/2024 15:45:00,0.00,81.00
19/03/2024 15:30:00,0.00,81.00
19/03/2024 15:15:00,0.00,80.00
19/03/2024 15:00:00,0.00,80.00
19/03/2024 14:45:00,0.00,80.00
19/03/2024 14:30:00,0.00,78.00
19/03/2024 14:15:00,0.00,78.00
19/03/2024 14:00:00,0.00,77.00
19/03/2024 13:45:00,0.00,76.00
19/03/2024 13:30:00,0.00,77.00
19/03/2024 13:15:00,0.00,76.00
19/03/2024 13:00:00,0.00,76.00
19/03/2024 12:45:00,0.00,75.00
19/03/2024 12:30:00,0.00,74.00
19/03/2024 12:15:00,0.00,73.00
19/03/2024 12:00:00,0.00,73.00
19/03/2024 11:45:00,0.00,72.00
19/03/2024 11:30:00,0.00,72.00
19/03/2024 11:15:00,0.00,70.00
19/03/2024 11:00:00,0.00,71.00
19/03/2024 10:45:00,0.00,70.00
19/03/2024 10:30:00,0.00,68.00
19/03/2024 10:15:00,0.00,69.00
19/03/2024 10:00:00,0.00,70.00
19/03/2024 09:45:00,0.00,69.00
19/03/2024 09:30:00,0.00,69.00
19/03/2024 09:15:00,0.00,68.00
19/03/2024 09:00:00,0.00,68.00
19/03/2024 08:45:00,0.00,68.00
19/03/2024 08:30:00,0.00,68.00
19/03/2024 08:15:00,0.00,68.00
19/03/2024 08:00:00,0.00,68.00
19/03/2024 07:45:00,0.00,68.00
19/03/2024 07:30:00,0.00,68.00
19/03/2024 07:15:00,0.00,68.00
19/03/2024 07:00:00,0.00,68.00
19/03/2024 06:45:00,0.00,69.00
19/03/2024 06:30:00,0.00,69.00
19/03/2024 06:15:00,0.00,70.00
19/03/2024 06:00:00,0.00,70.00
19/03/2024 05:45:00,0.00,70.00
19/03/2024 05:30:00,0.00,70.00
19/03/2024 05:15:00,0.00,71.00
19/03/2024 05:00:00,0.00,71.00
19/03/2024 04:45:00,0.00,71.00
19/03/2024 04:30:00,0.00,72.00
19/03/2024 04:15:00,0.00,71.00
19/03/2024 04:00:00,0.00,72.00
19/03/2024 03:45:00,0.00,73.00
19/03/2024 03:30:00,0.00,73.00
19/03/2024 03:15:00,0.00,74.00
19/03/2024 03:00:00,0.00,74.00
19/03/2024 02:45:00,0.00,75.00
19/03/2024 02:30:00,0.00,76.00
19/03/2024 02:15:00,0.00,76.00
19/03/2024 02:00:00,0.00,76.00
19/03/2024 01:45:00,0.00,75.00
19/03/2024 01:30:00,0.00,76.00
19/03/2024 01:15:00,0.00,76.00
19/03/2024 01:00:00,0.00,76.00
19/03/2024 00:45:00,0.00,77.00
19/03/2024 00:30:00,0.00,78.00
19/03/2024 00:15:00,0.00,78.00
19/03/2024 00:00:00,0.00,79.00
18/03/2024 23:45:00,0.00,79.00
18/03/2024 23:30:00,0.00,79.00
18/03/2024 23:15:00,0.00,80.00
18/03/2024 23:00:00,0.00,81.00
18/03/2024 22:45:00,0.00,82.00
18/03/2024 22:30:00,0.00,82.00
18/03/2024 22:15:00,0.00,82.00
18/03/2024 22:00:00,0.00,82.00
18/03/2024 21:45:00,0.00,82.00
18/03/2024 21:30:00,0.00,83.00
18/03/2024 21:15:00,0.00,82.00
18/03/2024 21:00:00,0.00,83.00
18/03/2024 20:45:00,0.00,83.00
18/03/2024 20:30:00,0.00,83.00
18/03/2024 20:15:00,0.00,83.00
18/03/2024 20:00:00,0.00,82.00
18/03/2024 19:45:00,0.00,82.00
18/03/2024 19:30:00,0.00,82.00
18/03/2024 19:15:00,0.00,82.00
18/03/2024 19:00:00,0.00,81.00
18/03/2024 18:45:00,0.00,81.00
18/03/2024 18:30:00,0.00,81.00
18/03/2024 18:15:00,0.00,80.00
18/03/2024 18:00:00,0.00,79.00
18/03/2024 17:45:00,0.00,78.00
18/03/2024 17:30:00,0.00,77.00
18/03/2024 17:15:00,0.00,76.00
18/03/2024 17:00:00,0.00,77.00
18/03/2024 16:45:00,0.00,76.00
18/03/2024 16:30:00,0.00,76.00
18/03/2024 16:15:00,0.00,76.00
18/03/2024 16:00:00,0.00,76.00
18/03/2024 15:45:00,0.00,76.00
18/03/2024 15:30:00,0.00,75.00
18/03/2024 15:15:00,0.00,75.00
18/03/2024 15:00:00,0.00,75.00
18/03/2024 14:45:00,0.00,75.00
18/03/2024 14:30:00,0.00,75.00
18/03/2024 14:15:00,0.00,75.00
18/03/2024 14:00:00,0.00,75.00
18/03/2024 13:45:00,0.00,75.00
18/03/2024 13:30:00,0.00,75.00
18/03/2024 13:15:00,0.00,75.00
18/03/2024 13:00:00,0.00,74.00
18/03/2024 12:45:00,0.00,74.00
